"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp"
"ESS10SCe03_1",10,"3.1","02.11.2023",22299,"PL",1.0680288,1.0555528,1.5488107,1.6348516,0.00016522019,2406,20639,120,5,240,4,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",22348,"PL",0.9333472,0.65345496,1.5488107,1.012078,0.0001890614,2332,20840,180,1,6666,1,5,1
"ESS10SCe03_1",10,"3.1","02.11.2023",22361,"PL",1.0418981,1.0468318,1.5488107,1.6213443,0.00016936389,2396,20571,120,5,300,7,3,5
"ESS10SCe03_1",10,"3.1","02.11.2023",22365,"PL",1.0374267,1.0322403,1.5488107,1.5987448,0.00017009386,2428,21480,30,5,600,4,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",22400,"PL",1.0449039,1.2439166,1.5488107,1.9265914,0.0001688767,2303,20751,20,5,210,0,3,0
"ESS10SCe03_1",10,"3.1","02.11.2023",22401,"PL",0.9362848,0.9407184,1.5488107,1.4569948,0.00018846821,2327,20351,90,5,510,2,7,4
"ESS10SCe03_1",10,"3.1","02.11.2023",22416,"PL",0.94359064,0.7803462,1.5488107,1.2086086,0.00018700898,2331,20567,150,5,360,2,4,2
"ESS10SCe03_1",10,"3.1","02.11.2023",22417,"PL",1.0210766,0.87732077,1.5488107,1.3588037,0.00017281753,2394,20577,60,5,480,5,9,2
"ESS10SCe03_1",10,"3.1","02.11.2023",22466,"PL",1.0311378,0.9729334,1.5488107,1.5068897,0.00017113127,2351,20389,300,2,6666,4,8,6
"ESS10SCe03_1",10,"3.1","02.11.2023",22472,"PL",0.9427919,0.9771059,1.5488107,1.5133522,0.00018716742,2326,20500,15,5,270,7,2,3
"ESS10SCe03_1",10,"3.1","02.11.2023",22525,"PL",1.0418981,1.1655625,1.5488107,1.8052357,0.00016936389,2396,21052,120,1,6666,1,10,5
"ESS10SCe03_1",10,"3.1","02.11.2023",22554,"PL",0.9616355,0.77536625,1.5488107,1.2008955,0.0001834998,2333,20663,60,1,6666,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",22572,"PL",0.9362848,0.8705604,1.5488107,1.3483332,0.00018846821,2327,20271,120,2,6666,8,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",22609,"PL",1.0451853,0.961688,1.5488107,1.4894726,0.00016883123,2279,21633,60,5,270,2,3,1
"ESS10SCe03_1",10,"3.1","02.11.2023",22617,"PL",1.0493999,0.8461303,1.5488107,1.3104957,0.00016815319,2345,20907,120,3,6666,0,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",22639,"PL",1.0387313,1.0765374,1.5488107,1.6673526,0.00016988024,2411,20933,60,5,720,4,3,3
"ESS10SCe03_1",10,"3.1","02.11.2023",22685,"PL",1.0083582,1.0042579,1.5488107,1.5554054,0.00017499727,2368,21405,120,1,6666,5,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",22703,"PL",0.9362848,0.8705604,1.5488107,1.3483332,0.00018846821,2327,20373,30,5,390,3,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",22723,"PL",0.9345886,0.8870175,1.5488107,1.3738222,0.00018881026,2329,21446,30,4,60,5,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",22755,"PL",1.0341581,0.9615628,1.5488107,1.4892788,0.00017063148,2397,20755,210,5,345,8,7,4
"ESS10SCe03_1",10,"3.1","02.11.2023",22777,"PL",1.0724528,1.2824959,1.5488107,1.9863433,0.00016453864,2323,20464,9999,5,320,2,2,0
"ESS10SCe03_1",10,"3.1","02.11.2023",22795,"PL",1.0178208,1.2116752,1.5488107,1.8766555,0.00017337032,2297,21183,90,5,480,0,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",22837,"PL",1.0413121,1.0827363,1.5488107,1.6769536,0.0001694592,2377,20408,60,5,300,8,5,8
"ESS10SCe03_1",10,"3.1","02.11.2023",22841,"PL",1.0340894,1.078691,1.5488107,1.6706882,0.0001706428,2280,20873,390,2,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",22853,"PL",0.9437745,0.99631286,1.5488107,1.5431,0.00018697254,2334,20962,60,2,6666,2,5,0
"ESS10SCe03_1",10,"3.1","02.11.2023",22880,"PL",1.0421039,1.1182753,1.5488107,1.7319968,0.00016933045,2356,21648,120,5,120,5,5,0
"ESS10SCe03_1",10,"3.1","02.11.2023",22895,"PL",1.0430268,1.0308429,1.5488107,1.5965805,0.00016918062,2408,20241,90,5,120,0,5,0
"ESS10SCe03_1",10,"3.1","02.11.2023",22908,"PL",1.0197525,0.85023046,1.5488107,1.316846,0.0001730419,2424,20549,60,5,180,1,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",22933,"PL",1.0343795,1.1447138,1.5488107,1.7729449,0.00017059495,2360,21775,90,5,150,5,7,5
"ESS10SCe03_1",10,"3.1","02.11.2023",22940,"PL",1.0418981,1.2222623,1.5488107,1.8930528,0.00016936389,2396,20531,90,5,440,0,1,1
"ESS10SCe03_1",10,"3.1","02.11.2023",22941,"PL",0.9437745,1.012758,1.5488107,1.5685705,0.00018697254,2334,20952,50,5,80,1,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",22960,"PL",0.99689263,1.0302995,1.5488107,1.595739,0.00017700995,2361,21301,10,5,480,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",22981,"PL",1.0478504,0.9003252,1.5488107,1.3944333,0.00016840184,2276,21078,15,4,180,2,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",23015,"PL",1.0290831,1.024899,1.5488107,1.5873746,0.00017147294,2374,20488,210,1,6666,5,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",23018,"PL",0.9427919,0.8218921,1.5488107,1.2729553,0.00018716742,2326,20425,30,5,240,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",23025,"PL",1.0724528,1.2390997,1.5488107,1.9191309,0.00016453864,2323,20553,60,5,540,6,7,5
"ESS10SCe03_1",10,"3.1","02.11.2023",23030,"PL",1.0433303,1.1399846,1.5488107,1.7656204,0.00016913141,2358,20888,60,5,120,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",23038,"PL",1.0304624,1.0649941,1.5488107,1.6494743,0.00017124343,2346,21506,140,5,150,1,3,1
"ESS10SCe03_1",10,"3.1","02.11.2023",23089,"PL",1.0428782,0.896053,1.5488107,1.3878165,0.00016920474,2389,20508,30,5,180,3,4,3
"ESS10SCe03_1",10,"3.1","02.11.2023",23214,"PL",1.0481818,1.0429413,1.5488107,1.6153187,0.00016834859,2344,20617,60,5,210,10,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",23219,"PL",0.9427919,0.9317784,1.5488107,1.4431483,0.00018716742,2326,20500,45,3,6666,1,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",23228,"PL",0.9334999,1.1051755,1.5488107,1.7117076,0.00018903047,2340,20890,70,5,510,7,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",23232,"PL",0.9317886,0.97197807,1.5488107,1.5054101,0.00018937764,2342,20707,120,3,6666,2,6,2
"ESS10SCe03_1",10,"3.1","02.11.2023",23234,"PL",1.0535326,1.1960074,1.5488107,1.852389,0.00016749355,2301,20868,30,3,6666,3,5,1
"ESS10SCe03_1",10,"3.1","02.11.2023",23236,"PL",0.9427919,1.0327847,1.5488107,1.599588,0.00018716742,2326,20454,120,5,150,0,8,2
"ESS10SCe03_1",10,"3.1","02.11.2023",23271,"PL",0.94359064,0.82814956,1.5488107,1.2826469,0.00018700898,2331,20629,120,5,120,0,1,5
"ESS10SCe03_1",10,"3.1","02.11.2023",23308,"PL",0.9333472,0.642844,1.5488107,0.9956437,0.0001890614,2332,20858,30,9,9999,10,99,5
"ESS10SCe03_1",10,"3.1","02.11.2023",23322,"PL",1.0445302,1.2068387,1.5488107,1.8691647,0.00016893711,2324,21083,60,5,540,5,5,6
"ESS10SCe03_1",10,"3.1","02.11.2023",23326,"PL",1.024825,0.9669771,1.5488107,1.4976645,0.00017218544,2292,21532,120,9,9999,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",23327,"PL",1.0281912,1.0483382,1.5488107,1.6236774,0.0001716217,2291,20270,20,5,120,0,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",23387,"PL",1.0234185,0.9859151,1.5488107,1.5269959,0.00017242205,2383,21761,60,5,480,8,8,3
"ESS10SCe03_1",10,"3.1","02.11.2023",23405,"PL",0.93526596,0.92132485,1.5488107,1.4269578,0.00018867353,2328,20767,30,4,570,4,5,6
"ESS10SCe03_1",10,"3.1","02.11.2023",23408,"PL",1.0421039,1.1001161,1.5488107,1.7038716,0.00016933045,2356,20428,840,5,180,2,0,3
"ESS10SCe03_1",10,"3.1","02.11.2023",23431,"PL",0.9427919,0.9109863,1.5488107,1.4109453,0.00018716742,2326,20449,120,5,60,5,6,7
"ESS10SCe03_1",10,"3.1","02.11.2023",23484,"PL",0.9522927,0.9484208,1.5488107,1.4689243,0.00018530009,2339,20999,150,2,6666,5,10,5
"ESS10SCe03_1",10,"3.1","02.11.2023",23536,"PL",0.9362848,1.0474138,1.5488107,1.6222458,0.00018846821,2327,20369,60,2,6666,3,4,6
"ESS10SCe03_1",10,"3.1","02.11.2023",23541,"PL",0.9843817,0.97288257,1.5488107,1.5068109,0.00017925966,2399,20269,40,5,180,2,7,4
"ESS10SCe03_1",10,"3.1","02.11.2023",23542,"PL",0.9334999,1.0227516,1.5488107,1.5840486,0.00018903047,2340,20892,90,2,6666,8,9,1
"ESS10SCe03_1",10,"3.1","02.11.2023",23606,"PL",1.0543481,0.8536162,1.5488107,1.3220899,0.00016736402,2385,20768,150,1,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",23631,"PL",1.0291535,0.85806847,1.5488107,1.3289856,0.00017146123,2423,21196,20,2,6666,8,8,3
"ESS10SCe03_1",10,"3.1","02.11.2023",23644,"PL",1.0418981,1.1655625,1.5488107,1.8052357,0.00016936389,2396,20190,90,1,6666,1,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",23654,"PL",1.0325441,1.0188751,1.5488107,1.5780447,0.00017089817,2398,21719,60,5,240,2,2,0
"ESS10SCe03_1",10,"3.1","02.11.2023",23661,"PL",1.0557901,1.0911713,1.5488107,1.6900177,0.00016713541,2366,21530,2,5,630,2,2,5
"ESS10SCe03_1",10,"3.1","02.11.2023",23689,"PL",0.9505161,0.8315704,1.5488107,1.2879452,0.00018564644,2325,20201,9999,5,240,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",23693,"PL",1.0365624,1.2339865,1.5488107,1.9112115,0.00017023567,2294,20691,5,5,110,2,2,4
"ESS10SCe03_1",10,"3.1","02.11.2023",23712,"PL",0.9407961,1.0774788,1.5488107,1.6688106,0.00018756448,2336,20164,10,5,90,6,8,4
"ESS10SCe03_1",10,"3.1","02.11.2023",23723,"PL",0.9427919,0.8218921,1.5488107,1.2729553,0.00018716742,2326,20422,420,5,630,3,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",23729,"PL",1.0421039,1.1001161,1.5488107,1.7038716,0.00016933045,2356,20963,60,3,6666,0,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",23767,"PL",1.0418981,1.0281049,1.5488107,1.5923399,0.00016936389,2396,20719,30,5,122,9,1,1
"ESS10SCe03_1",10,"3.1","02.11.2023",23776,"PL",1.0383874,1.3047832,1.5488107,2.0208623,0.00016993651,2357,20419,150,5,600,8,8,3
"ESS10SCe03_1",10,"3.1","02.11.2023",23797,"PL",1.032729,1.0549052,1.5488107,1.6338484,0.0001708676,2421,20915,60,9,9999,0,10,0
"ESS10SCe03_1",10,"3.1","02.11.2023",23829,"PL",0.9333472,0.77686,1.5488107,1.203209,0.0001890614,2332,20872,60,3,6666,0,3,8
"ESS10SCe03_1",10,"3.1","02.11.2023",23866,"PL",0.9427919,1.0327847,1.5488107,1.599588,0.00018716742,2326,20445,150,1,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",23877,"PL",1.02209,1.1198118,1.5488107,1.7343764,0.00017264616,2355,21670,80,5,270,5,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",23901,"PL",1.0294847,0.9993603,1.5488107,1.54782,0.00017140603,2298,21137,30,5,480,2,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",23966,"PL",0.94359064,0.84323454,1.5488107,1.3060107,0.00018700898,2331,20550,120,5,450,2,3,3
"ESS10SCe03_1",10,"3.1","02.11.2023",24021,"PL",1.0369587,1.0248454,1.5488107,1.5872915,0.00017017064,2418,20850,100,1,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",24112,"PL",1.032028,1.0011687,1.5488107,1.5506208,0.00017098367,2429,20337,240,4,120,3,8,6
"ESS10SCe03_1",10,"3.1","02.11.2023",24113,"PL",1.085546,1.1219238,1.5488107,1.7376477,0.00016255406,2362,21461,90,5,240,5,3,0
"ESS10SCe03_1",10,"3.1","02.11.2023",24125,"PL",0.9437745,0.99631286,1.5488107,1.5431,0.00018697254,2334,21034,170,4,210,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",24146,"PL",1.0374267,1.0322403,1.5488107,1.5987448,0.00017009386,2428,21714,120,5,210,5,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24152,"PL",1.064693,1.0458894,1.5488107,1.6198846,0.00016573785,2378,21002,30,5,180,3,5,4
"ESS10SCe03_1",10,"3.1","02.11.2023",24168,"PL",1.0436538,1.3896102,1.5488107,2.1522431,0.00016907898,2359,20612,140,5,230,10,10,0
"ESS10SCe03_1",10,"3.1","02.11.2023",24197,"PL",0.93526596,0.9365327,1.5488107,1.4505118,0.00018867353,2328,20767,85,5,360,4,5,8
"ESS10SCe03_1",10,"3.1","02.11.2023",24235,"PL",1.0217197,0.8392847,1.5488107,1.2998931,0.00017270874,2422,20724,90,5,270,2,1,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24269,"PL",1.0294847,0.9993603,1.5488107,1.54782,0.00017140603,2298,21274,60,5,120,1,7,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24278,"PL",0.9437745,1.012758,1.5488107,1.5685705,0.00018697254,2334,20972,60,2,6666,0,10,0
"ESS10SCe03_1",10,"3.1","02.11.2023",24327,"PL",1.0433303,1.1399846,1.5488107,1.7656204,0.00016913141,2358,20939,3,5,300,8,8,3
"ESS10SCe03_1",10,"3.1","02.11.2023",24337,"PL",0.9469194,0.9948058,1.5488107,1.5407659,0.00018635156,2337,20162,60,5,180,3,3,3
"ESS10SCe03_1",10,"3.1","02.11.2023",24354,"PL",1.0291535,1.0826056,1.5488107,1.6767511,0.00017146123,2423,20416,60,2,6666,0,8,5
"ESS10SCe03_1",10,"3.1","02.11.2023",24364,"PL",0.9362848,0.8705604,1.5488107,1.3483332,0.00018846821,2327,20274,20,3,6666,6,6,6
"ESS10SCe03_1",10,"3.1","02.11.2023",24386,"PL",1.0387961,1.028334,1.5488107,1.5926948,0.00016986966,2275,21581,9999,1,6666,1,1,1
"ESS10SCe03_1",10,"3.1","02.11.2023",24412,"PL",1.0418981,0.9687601,1.5488107,1.5004259,0.00016936389,2396,20831,60,5,15,0,3,6
"ESS10SCe03_1",10,"3.1","02.11.2023",24413,"PL",1.0495421,1.1497252,1.5488107,1.7807066,0.0001681304,2403,21393,120,5,60,2,3,1
"ESS10SCe03_1",10,"3.1","02.11.2023",24427,"PL",0.94359064,0.84323454,1.5488107,1.3060107,0.00018700898,2331,20604,60,4,180,3,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24444,"PL",1.0368258,1.216312,1.5488107,1.8838371,0.00017019243,2287,21088,180,5,300,2,2,1
"ESS10SCe03_1",10,"3.1","02.11.2023",24476,"PL",1.0069685,1.0407133,1.5488107,1.6118679,0.00017523876,2371,21190,170,5,480,3,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",24480,"PL",0.9362848,0.9238902,1.5488107,1.430931,0.00018846821,2327,20309,150,5,180,7,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",24486,"PL",1.0341581,1.0038964,1.5488107,1.5548455,0.00017063148,2397,20491,120,5,20,0,3,5
"ESS10SCe03_1",10,"3.1","02.11.2023",24489,"PL",1.0413121,1.3084583,1.5488107,2.0265543,0.0001694592,2377,21191,10,5,480,2,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24514,"PL",1.0193878,1.0041927,1.5488107,1.5553044,0.00017310382,2285,21662,90,5,210,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",24526,"PL",0.9469194,0.9373827,1.5488107,1.4518284,0.00018635156,2337,20186,90,2,6666,2,5,3
"ESS10SCe03_1",10,"3.1","02.11.2023",24563,"PL",1.0234185,0.9859151,1.5488107,1.5269959,0.00017242205,2383,20683,60,5,180,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",24571,"PL",1.1000512,1.0121709,1.5488107,1.5676612,0.00016041065,2278,20816,90,5,360,0,4,8
"ESS10SCe03_1",10,"3.1","02.11.2023",24602,"PL",1.0787976,0.88617057,1.5488107,1.3725104,0.00016357093,2413,20505,150,2,6666,0,5,0
"ESS10SCe03_1",10,"3.1","02.11.2023",24643,"PL",1.0397496,0.8598692,1.5488107,1.3317746,0.00016971387,2343,21337,90,3,6666,5,5,0
"ESS10SCe03_1",10,"3.1","02.11.2023",24657,"PL",1.0433303,1.2692802,1.5488107,1.9658748,0.00016913141,2358,21103,50,5,480,0,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24658,"PL",0.9469194,0.9373827,1.5488107,1.4518284,0.00018635156,2337,20287,150,2,6666,1,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",24684,"PL",0.9427919,0.9109863,1.5488107,1.4109453,0.00018716742,2326,20449,100,3,6666,3,3,4
"ESS10SCe03_1",10,"3.1","02.11.2023",24701,"PL",0.9427919,0.89619344,1.5488107,1.388034,0.00018716742,2326,20459,10,4,420,0,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",24731,"PL",1.0413121,1.3084583,1.5488107,2.0265543,0.0001694592,2377,21283,90,4,600,1,7,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24783,"PL",1.0489082,0.94944155,1.5488107,1.4705052,0.000168232,2348,21519,10,5,180,7,7,8
"ESS10SCe03_1",10,"3.1","02.11.2023",24813,"PL",1.0451853,0.961688,1.5488107,1.4894726,0.00016883123,2279,20854,120,5,90,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",24867,"PL",0.9667014,0.87095386,1.5488107,1.3489426,0.00018253819,2338,20541,60,5,480,3,3,4
"ESS10SCe03_1",10,"3.1","02.11.2023",24870,"PL",0.9345886,0.84961236,1.5488107,1.3158888,0.00018881026,2329,21629,45,1,6666,2,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24892,"PL",1.0451853,0.94607157,1.5488107,1.4652858,0.00016883123,2279,20165,30,5,120,3,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24929,"PL",0.9427919,0.92758006,1.5488107,1.4366459,0.00018716742,2326,20433,60,5,360,0,5,7
"ESS10SCe03_1",10,"3.1","02.11.2023",24931,"PL",1.0478504,1.0703514,1.5488107,1.6577716,0.00016840184,2276,21588,20,5,450,3,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",24972,"PL",1.0340894,0.8965565,1.5488107,1.3885963,0.0001706428,2280,21626,120,4,55,3,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",24985,"PL",0.9667014,0.8414834,1.5488107,1.3032985,0.00018253819,2338,20541,30,2,6666,2,1,1
"ESS10SCe03_1",10,"3.1","02.11.2023",25024,"PL",1.0069685,1.0578915,1.5488107,1.6384736,0.00017523876,2371,21575,90,5,510,4,4,3
"ESS10SCe03_1",10,"3.1","02.11.2023",25025,"PL",0.9437745,1.2040178,1.5488107,1.8647956,0.00018697254,2334,21049,30,5,300,6,7,8
"ESS10SCe03_1",10,"3.1","02.11.2023",25047,"PL",0.9616355,0.9782624,1.5488107,1.5151433,0.0001834998,2333,20673,60,5,240,5,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",25106,"PL",0.9407961,0.92282957,1.5488107,1.4292883,0.00018756448,2336,20181,15,2,6666,6,10,7
"ESS10SCe03_1",10,"3.1","02.11.2023",25125,"PL",0.9362848,1.0983659,1.5488107,1.7011609,0.00018846821,2327,20314,105,5,120,5,6,6
"ESS10SCe03_1",10,"3.1","02.11.2023",25145,"PL",0.94359064,0.9388728,1.5488107,1.4541363,0.00018700898,2331,20640,90,5,60,5,8,7
"ESS10SCe03_1",10,"3.1","02.11.2023",25153,"PL",1.0535326,1.0378293,1.5488107,1.6074011,0.00016749355,2301,20692,9999,9,9999,99,99,99
"ESS10SCe03_1",10,"3.1","02.11.2023",25195,"PL",0.9427919,0.7744498,1.5488107,1.1994761,0.00018716742,2326,20396,120,3,6666,0,5,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25226,"PL",1.0383874,1.0341654,1.5488107,1.6017264,0.00016993651,2357,20806,150,1,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25257,"PL",0.9333472,0.740822,1.5488107,1.1473931,0.0001890614,2332,20875,20,1,6666,0,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",25265,"PL",1.0478504,1.0206987,1.5488107,1.580869,0.00016840184,2276,20424,75,2,6666,3,4,1
"ESS10SCe03_1",10,"3.1","02.11.2023",25327,"PL",1.0071803,1.0807989,1.5488107,1.6739528,0.00017520192,2311,20213,20,5,120,0,5,1
"ESS10SCe03_1",10,"3.1","02.11.2023",25353,"PL",0.9427919,0.8368626,1.5488107,1.2961417,0.00018716742,2326,20388,90,4,180,10,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",25372,"PL",0.9437745,0.99631286,1.5488107,1.5431,0.00018697254,2334,21008,180,1,6666,3,7,8
"ESS10SCe03_1",10,"3.1","02.11.2023",25384,"PL",1.0390549,0.9058103,1.5488107,1.4029287,0.00016982734,2410,21116,90,5,600,7,6,5
"ESS10SCe03_1",10,"3.1","02.11.2023",25446,"PL",1.016612,0.85930073,1.5488107,1.3308941,0.00017357645,2392,21399,60,5,720,3,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",25453,"PL",1.1039081,1.2681072,1.5488107,1.9640579,0.0001598502,2402,21102,30,5,720,5,3,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25503,"PL",0.9616355,0.80950254,1.5488107,1.2537662,0.0001834998,2333,20652,40,4,90,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25519,"PL",1.0421039,1.0537248,1.5488107,1.6320202,0.00016933045,2356,20995,30,2,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25577,"PL",1.0552657,0.72681546,1.5488107,1.1256995,0.00016721849,2305,21622,70,5,180,8,8,8
"ESS10SCe03_1",10,"3.1","02.11.2023",25597,"PL",0.9667014,0.8059985,1.5488107,1.248339,0.00018253819,2338,20524,240,2,6666,2,4,1
"ESS10SCe03_1",10,"3.1","02.11.2023",25633,"PL",1.0495421,1.0141352,1.5488107,1.5707035,0.0001681304,2403,21361,40,1,6666,3,7,3
"ESS10SCe03_1",10,"3.1","02.11.2023",25636,"PL",1.0341581,1.1569037,1.5488107,1.7918249,0.00017063148,2397,21782,90,1,6666,0,2,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25637,"PL",1.0516391,1.014585,1.5488107,1.5714002,0.00016779514,2379,20809,360,3,6666,0,10,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25643,"PL",1.0158405,0.8915603,1.5488107,1.3808582,0.00017370828,2427,20368,30,5,120,1,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",25649,"PL",1.0523629,0.8352876,1.5488107,1.2937024,0.00016767973,2306,21132,30,3,6666,4,4,4
"ESS10SCe03_1",10,"3.1","02.11.2023",25672,"PL",1.032028,0.8321232,1.5488107,1.2888013,0.00017098367,2429,20458,180,5,360,0,7,1
"ESS10SCe03_1",10,"3.1","02.11.2023",25674,"PL",0.94359064,0.98454523,1.5488107,1.5248742,0.00018700898,2331,20618,30,5,60,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25675,"PL",1.0535326,1.074176,1.5488107,1.6636952,0.00016749355,2301,21124,30,5,210,0,4,4
"ESS10SCe03_1",10,"3.1","02.11.2023",25684,"PL",1.0418981,1.2222623,1.5488107,1.8930528,0.00016936389,2396,20613,30,5,360,4,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",25686,"PL",1.0340894,0.9360282,1.5488107,1.4497305,0.0001706428,2280,20822,120,5,300,2,8,1
"ESS10SCe03_1",10,"3.1","02.11.2023",25717,"PL",0.9362848,1.0474138,1.5488107,1.6222458,0.00018846821,2327,20370,120,1,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25731,"PL",0.9437745,1.148164,1.5488107,1.7782887,0.00018697254,2334,20990,30,2,6666,0,10,10
"ESS10SCe03_1",10,"3.1","02.11.2023",25769,"PL",1.02209,1.1691128,1.5488107,1.8107344,0.00017264616,2355,21776,180,4,480,2,3,3
"ESS10SCe03_1",10,"3.1","02.11.2023",25849,"PL",1.0374267,0.8579484,1.5488107,1.3287997,0.00017009386,2428,20561,120,5,180,4,2,2
"ESS10SCe03_1",10,"3.1","02.11.2023",25864,"PL",0.9407961,0.9063206,1.5488107,1.403719,0.00018756448,2336,20168,20,2,6666,0,0,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25877,"PL",0.9427919,0.9771059,1.5488107,1.5133522,0.00018716742,2326,20396,30,5,240,0,2,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25899,"PL",1.0451853,0.961688,1.5488107,1.4894726,0.00016883123,2279,20481,10,5,60,2,7,4
"ESS10SCe03_1",10,"3.1","02.11.2023",25900,"PL",1.0269085,1.0613216,1.5488107,1.6437863,0.00017183607,2367,20690,20,5,240,2,5,5
"ESS10SCe03_1",10,"3.1","02.11.2023",25938,"PL",1.0471605,1.0315521,1.5488107,1.5976789,0.00016851278,2350,21698,300,1,6666,0,10,0
"ESS10SCe03_1",10,"3.1","02.11.2023",25969,"PL",0.9505161,0.76955247,1.5488107,1.1918911,0.00018564644,2325,20217,150,5,135,3,4,5
"ESS10SCe03_1",10,"3.1","02.11.2023",25971,"PL",1.0290831,1.2331066,1.5488107,1.9098487,0.00017147294,2374,21098,100,5,150,0,7,7
"ESS10SCe03_1",10,"3.1","02.11.2023",25987,"PL",1.0471605,1.0315521,1.5488107,1.5976789,0.00016851278,2350,21424,60,4,150,0,0,5
"ESS10SCe03_1",10,"3.1","02.11.2023",26021,"PL",1.0153184,0.8340261,1.5488107,1.2917485,0.00017379763,2417,21128,180,1,6666,0,3,2
"ESS10SCe03_1",10,"3.1","02.11.2023",26025,"PL",1.0387961,1.028334,1.5488107,1.5926948,0.00016986966,2275,20304,120,5,480,3,5,2
"ESS10SCe03_1",10,"3.1","02.11.2023",26044,"PL",1.0344766,1.0223922,1.5488107,1.5834919,0.00017057893,2415,21601,360,3,6666,1,3,7
"ESS10SCe03_1",10,"3.1","02.11.2023",26056,"PL",0.9437745,0.95429885,1.5488107,1.4780283,0.00018697254,2334,20979,50,1,6666,10,10,5
"ESS10SCe03_1",10,"3.1","02.11.2023",26073,"PL",0.9427919,1.0830258,1.5488107,1.677402,0.00018716742,2326,20470,90,5,900,1,4,1
"ESS10SCe03_1",10,"3.1","02.11.2023",26080,"PL",0.9616355,0.8378531,1.5488107,1.2976758,0.0001834998,2333,20680,90,5,270,0,10,10
